Course Code,Course Name,URL,Term
BIO 306L,Microbiology - Lab.,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=306L,"Fall, Spring"
BIO 308,Plant Physiology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=308,"Fall, Spring"
BIO 308L,Plant Physiology - Lab.,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=308L,"Fall, Spring"
BIO 310,Introduction to Bioinformatics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=310,"Fall, Spring"
BIO 310L,Introduction to Bioinformatics-Recitation,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=310L,"Fall, Spring"
BIO 321,Biochemistry I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=321,"Fall, Spring"
BIO 321L,Biochemistry I - Lab,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=321L,"Fall, Spring"
BIO 322,Biochemistry II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=322,"Fall, Spring"
BIO 322R,Biochemistry II-Recitation,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=322R,"Fall, Spring"
BIO 330,Environmental Plant Biology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=330,"Fall, Spring"
BIO 332,Cell Biology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=332,"Fall, Spring"
BIO 332L,Cell Biology Lab,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=332L,"Fall, Spring"
BIO 335,Experimental Techniques in Biology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=335,"Fall, Spring"
BIO 335L,Experimental Techniques in Biology Lab.,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=335L,"Fall, Spring"
BIO 363,Ecology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=363,"Fall, Spring"
BIO 370,Mammalian Cell Culture,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=370,"Fall, Spring"
BIO 370L,Mammalian Cell Culture-Lab,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=370L,"Fall, Spring"
BIO 395,Internship Project,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=395,"Fall, Spring"
BIO 404,Plant Biotechnology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=404,"Fall, Spring"
BIO 407,Multicellular Organization,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=407,"Fall, Spring"
BIO 415,Plant Nutrition,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=415,"Fall, Spring"
BIO 421,Tissue Engineering,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=421,"Fall, Spring"
BIO 421L,Tissue Engineering Lab.,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=421L,"Fall, Spring"
BIO 423,Neurobiology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=423,"Fall, Spring"
BIO 436,Cancer Biology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=436,"Fall, Spring"
BIO 444,Bioengineering,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=444,"Fall, Spring"
BIO 445,Plant Tissue Culture Techniques,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=445,"Fall, Spring"
BIO 445L,Plant Tissue Culture Techniques-Lab,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=445L,"Fall, Spring"
BIO 446,Biology of Aging,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=446,"Fall, Spring"
BIO 452,Immunology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=452,"Fall, Spring"
BIO 467,Signal Transduction,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=467,"Fall, Spring"
BIO 468,Gene Regulation & Diseas,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=468,"Fall, Spring"
BIO 501,Advanced Molecular Biology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=501,"Fall, Spring"
BIO 502,Immunology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=502,"Fall, Spring"
BIO 503,Plant Pathology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=503,"Fall, Spring"
BIO 521,Tissue Engineering,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=521,"Fall, Spring"
BIO 521L,Tissue Engineering Lab.,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=521L,"Fall, Spring"
BIO 523,Neurobiology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=523,"Fall, Spring"
BIO 532,Structural Biology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=532,"Fall, Spring"
BIO 541,Agricultural Biotechnology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=541,"Fall, Spring"
BIO 544,Bioengineering,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=544,"Fall, Spring"
BIO 546,Biology of Aging,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=546,"Fall, Spring"
BIO 551,Graduate Seminar I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=551,"Fall, Spring"
BIO 552,Graduate Seminar II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=552,"Fall, Spring"
BIO 567,Signal Transduction,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=567,"Fall, Spring"
BIO 568,Gene Regulation & Diseas,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=568,"Fall, Spring"
BIO 569,"Climate Change, Plant Health & Food Security",https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=569,"Fall, Spring"
BIO 58002,Special Topics in BIO: Genome-wide Sequencing Techniques and Analysis,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=58002,"Fall, Spring"
BIO 58005,Special Topics in BIO: Systems and Integrative Biology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=58005,"Fall, Spring"
BIO 58007,Special Topics in BIO: Retinal Cell Biology and its Evolutionary Perspectives,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=58007,"Fall, Spring"
BIO 587,Introduction to Graduate Research Assistantship I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=587,"Fall, Spring"
BIO 590,Master Thesis,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=590,"Fall, Spring"
BIO 591,Directed Research,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=591,"Fall, Spring"
BIO 601,Free Radicals in Biological Systems,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=601,"Fall, Spring"
BIO 634,Molecular Medicine,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=634,"Fall, Spring"
BIO 635,Nanotoxicology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=635,"Fall, Spring"
BIO 636,Cancer Biology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=636,"Fall, Spring"
BIO 641,Signal Transduction in Biology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=641,"Fall, Spring"
BIO 645,Plant Tissue Culture Techniques,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=645,"Fall, Spring"
BIO 645L,Plant Tissue Culture Techniques-Lab,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=645L,"Fall, Spring"
BIO 751,Graduate Seminar I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=751,"Fall, Spring"
BIO 752,Graduate Seminar II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=752,"Fall, Spring"
BIO 790,Ph.D. Dissertation,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=790,"Fall, Spring"
BIO 791,Directed Research I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=791,"Fall, Spring"
BIO 792,Directed Research II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=792,"Fall, Spring"
BIO 793,Directed Research III,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=793,"Fall, Spring"
BIO 794,Directed Research IV,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BIO&crse_numb_in=794,"Fall, Spring"
BP 501,Brand Management,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BP&crse_numb_in=501,"Fall, Spring"
BP 502,B2B-B2C Marketing,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BP&crse_numb_in=502,"Fall, Spring"
BP 503,Project–Brand Action Paradigm,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BP&crse_numb_in=503,"Fall, Spring"
BP 511,Consumer Behaviour,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BP&crse_numb_in=511,"Fall, Spring"
BP 512,International Marketing I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BP&crse_numb_in=512,"Fall, Spring"
BP 513,Brand Action / BAP / Established Brand,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BP&crse_numb_in=513,"Fall, Spring"
BP 521,Big Picture in Marketing,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BP&crse_numb_in=521,"Fall, Spring"
BP 522,Integrated Marketing Communication,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BP&crse_numb_in=522,"Fall, Spring"
BP 523,Brand Action - BAP / Challenging Brands,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BP&crse_numb_in=523,"Fall, Spring"
BP 531,Economics and Practice of Finance,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BP&crse_numb_in=531,"Fall, Spring"
BP 532,New Product Development,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BP&crse_numb_in=532,"Fall, Spring"
BP 533,Brand Action / Non -Profit Brands,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BP&crse_numb_in=533,"Fall, Spring"
BP 552,International Marketing Strategy II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BP&crse_numb_in=552,"Fall, Spring"
BP 562,Marketing 3.0,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=BP&crse_numb_in=562,"Fall, Spring"
CHEM 202,Chemical Kinetics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CHEM&crse_numb_in=202,"Fall, Spring"
CHEM 202L,Chemical Kinetics Lab.,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CHEM&crse_numb_in=202L,"Fall, Spring"
CHEM 212,General Chemistry for Engineers,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CHEM&crse_numb_in=212,"Fall, Spring"
CHEM 212L,General Chemistry for Engineers – Lab.,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202502&subj_code_in=CHEM&crse_numb_in=212L,Spring
CHEM 301,Inorganic Chemistry,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CHEM&crse_numb_in=301,"Fall, Spring"
CHEM 301L,Inorganic Chemistry Lab,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CHEM&crse_numb_in=301L,"Fall, Spring"
CHEM 302,Analytical Chemistry,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CHEM&crse_numb_in=302,"Fall, Spring"
CHEM 302L,Analytical Chemistry - Lab,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CHEM&crse_numb_in=302L,"Fall, Spring"
CHEM 369,Chemistry of Transformable Materials,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CHEM&crse_numb_in=369,"Fall, Spring"
CHEM 405,Electrochemistry,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CHEM&crse_numb_in=405,"Fall, Spring"
CHEM 421,Clean Coal Technology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CHEM&crse_numb_in=421,"Fall, Spring"
CHEM 505,Electrochemistry,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CHEM&crse_numb_in=505,"Fall, Spring"
CHI 110,Basic Chinese I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CHI&crse_numb_in=110,"Fall, Spring"
CHI 110D,Basic Chinese I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CHI&crse_numb_in=110D,"Fall, Spring"
CHI 120,Basic Chinese II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CHI&crse_numb_in=120,"Fall, Spring"
CHI 120D,Basic Chinese II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CHI&crse_numb_in=120D,"Fall, Spring"
CHI 130,Intermediate Chinese I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CHI&crse_numb_in=130,"Fall, Spring"
CHI 130D,Intermediate Chinese I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CHI&crse_numb_in=130D,"Fall, Spring"
CHI 140,Intermediate Chinese II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CHI&crse_numb_in=140,"Fall, Spring"
CHI 140D,Intermediate Chinese II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CHI&crse_numb_in=140D,"Fall, Spring"
CIP 101,Civic Involvement Projects I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CIP&crse_numb_in=101,"Fall, Spring"
CIP 101N,Civic Involvement Projects I-N,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CIP&crse_numb_in=101N,"Fall, Spring"
CIP 101P,Civic Involvement Projects I - Field Work,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CIP&crse_numb_in=101P,"Fall, Spring"
CIP 102,Civic Involvement Projects II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CIP&crse_numb_in=102,"Fall, Spring"
CIP 201,Civic Involvement Projects III,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CIP&crse_numb_in=201,"Fall, Spring"
CIP 202,Civic Involvement Projects IV,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CIP&crse_numb_in=202,"Fall, Spring"
CIP 301,Civic Involvement Projects V,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CIP&crse_numb_in=301,"Fall, Spring"
CIP 302,Civic Involvement Projects VI,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CIP&crse_numb_in=302,"Fall, Spring"
CONF 300,Conflict Analysis and Resolution,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CONF&crse_numb_in=300,"Fall, Spring"
CONF 400,International Conflict and Peace,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CONF&crse_numb_in=400,"Fall, Spring"
CONF 431,Conflict Resolution Practice,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CONF&crse_numb_in=431,"Fall, Spring"
CONF 500,International Conflict and Peace,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CONF&crse_numb_in=500,"Fall, Spring"
CONF 501,Introduction to Conflict Analysis and Resolution,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CONF&crse_numb_in=501,"Fall, Spring"
CONF 502,Correlates of War and Peace,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CONF&crse_numb_in=502,"Fall, Spring"
CONF 504,Foreign Policy and Conflict Resolution,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CONF&crse_numb_in=504,"Fall, Spring"
CONF 508,Multilateral Negotiations in the EU,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CONF&crse_numb_in=508,"Fall, Spring"
CONF 510,Third Party Roles in Peace Processes,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CONF&crse_numb_in=510,"Fall, Spring"
CONF 511,Culture and Conflict,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CONF&crse_numb_in=511,"Fall, Spring"
CONF 512,Research Methods,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CONF&crse_numb_in=512,"Fall, Spring"
CONF 523,"Issues, Concepts and Theories in Conflict Resolution",https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CONF&crse_numb_in=523,"Fall, Spring"
CONF 524,Advanced Topics in Conflict Resolution,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CONF&crse_numb_in=524,"Fall, Spring"
CONF 531,Conflict Resolution Practice,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CONF&crse_numb_in=531,"Fall, Spring"
CONF 532,Managing Conflict in Organizations,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CONF&crse_numb_in=532,"Fall, Spring"
CONF 534,Media in Conflict Resolution,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CONF&crse_numb_in=534,"Fall, Spring"
CONF 536,Organizations in Conflict Resolution,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CONF&crse_numb_in=536,"Fall, Spring"
CONF 541,"Integration of Theory, Research and Practice",https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CONF&crse_numb_in=541,"Fall, Spring"
CONF 542,"Collective Violence, Healing, and Transformation",https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CONF&crse_numb_in=542,"Fall, Spring"
CONF 544,Issues In Post-Conflict Environments,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=CONF&crse_numb_in=544,"Fall, Spring"
