Term,Course Code,Section,CRN,Course Name,Time,Days,Location,Instructor
Fall,CS 303R,A,10134,Logic and Digital System Design - Recitation,5:40 pm - 6:30 pm,R,Fac. of Engin. and Nat. Sci. G077,Özcan   Öztürk
Fall,CS 303R,B,12547,Logic and Digital System Design - Recitation,6:40 pm - 7:30 pm,R,Fac. of Engin. and Nat. Sci. G077,Özcan   Öztürk
Fall,CS 305,0,11936,Programming Languages,9:40 am - 10:30 am,M,University Center G030,Hüsnü   Yenigün
Fall,CS 305,0,11936,Programming Languages,2:40 pm - 4:30 pm,W,University Center G030,Hüsnü   Yenigün
Fall,CS 306,0,10141,Database Systems,4:40 pm - 5:30 pm,R,Sabancı Business School G071,Yücel   Saygın
Fall,CS 306,0,10141,Database Systems,12:40 pm - 2:30 pm,F,Fac. of Engin. and Nat. Sci. G077,Yücel   Saygın
Fall,CS 306R,A,10146,Database Systems - Recitation,6:40 pm - 7:30 pm,T,Fac. of Engin. and Nat. Sci. L045,Yücel   Saygın
Fall,CS 306R,B,11155,Database Systems - Recitation,6:40 pm - 7:30 pm,F,Fac. of Engin. and Nat. Sci. L045,Yücel   Saygın
Fall,CS 307,0,10135,Operating Systems,10:40 am - 11:30 am,W,Fac. of Engin. and Nat. Sci. G077,Süha Orhun  Mutluergil
Fall,CS 307,0,10135,Operating Systems,8:40 am - 10:30 am,R,Sabancı Business School G071,Süha Orhun  Mutluergil
Fall,CS 307R,0,10147,Operating Systems - Recitation,6:40 pm - 7:30 pm,F,Sabancı Business School G071,Süha Orhun  Mutluergil
Fall,CS 308,0,10150,Software Engineering,10:40 am - 12:30 pm,M,University Center G030,Mohammad Yusaf  Azimi
Fall,CS 308,0,10150,Software Engineering,9:40 am - 10:30 am,F,University Center G030,Mohammad Yusaf  Azimi
Fall,CS 308L,0,12026,Software Engineering - Lab.,4:40 pm - 7:30 pm,F,University Center G030,Mohammad Yusaf  Azimi
Fall,CS 310,0,10160,Mobile Application Development,2:40 pm - 4:30 pm,M,Sabancı Business School G071,Saima   Gül
Fall,CS 310,0,10160,Mobile Application Development,8:40 am - 9:30 am,T,Fac. of Engin. and Nat. Sci. G077,Saima   Gül
Fall,CS 395,0,13446,Internship Project,,,,Öznur   Taştan Okan
Fall,CS 401,0,12451,Computer Architectures,11:40 am - 12:30 pm,W,Fac.of Arts and Social Sci. G018,Özcan   Öztürk
Fall,CS 401,0,12451,Computer Architectures,10:40 am - 12:30 pm,R,Fac.of Arts and Social Sci. G018,Özcan   Öztürk
Fall,CS 401L,0,12452,Computer Architectures-Lab,12:40 pm - 3:30 pm,F,Fac. of Engin. and Nat. Sci. 1033,Özcan   Öztürk
Fall,CS 404,0,12453,Artificial Intelligence,11:40 am - 12:30 pm,T,Sabancı Business School G071,Ayşe Berrin  Yanıkoğlu
Fall,CS 404,0,12453,Artificial Intelligence,3:40 pm - 5:30 pm,F,Sabancı Business School G071,Ayşe Berrin  Yanıkoğlu
Fall,CS 405,0,10172,Computer Graphics,8:40 am - 9:30 am,M,Fac.of Arts and Social Sci. G062,Selim Saffet  Balcısoy
Fall,CS 405,0,10172,Computer Graphics,12:40 pm - 2:30 pm,R,Fac.of Arts and Social Sci. G062,Selim Saffet  Balcısoy
Fall,CS 405L,0,10173,Computer Graphics Lab,11:40 am - 1:30 pm,W,Fac. of Engin. and Nat. Sci. L045,Selim Saffet  Balcısoy
Fall,CS 406,0,12454,Parallel Computing,2:40 pm - 4:30 pm,W,Fac.of Arts and Social Sci. 1010,Kamer   Kaya
Fall,CS 406,0,12454,Parallel Computing,9:40 am - 10:30 am,F,Fac.of Arts and Social Sci. 1010,Kamer   Kaya
Fall,CS 408,0,10175,Computer Networks,12:40 pm - 2:30 pm,M,Fac.of Arts and Social Sci. G062,Albert   Levi
Fall,CS 408,0,10175,Computer Networks,2:40 pm - 3:30 pm,T,Fac.of Arts and Social Sci. G062,Albert   Levi
Fall,CS 408L,A,10178,Computer Networks - Lab,4:40 pm - 6:30 pm,M,Fac. of Engin. and Nat. Sci. L045,Albert   Levi
Fall,CS 408L,B,10180,Computer Networks - Lab,5:40 pm - 7:30 pm,W,Fac. of Engin. and Nat. Sci. L045,Albert   Levi
Fall,CS 411,0,10182,Cryptography,6:40 pm - 7:30 pm,W,Sabancı Business School G071,Erkay   Savaş
Fall,CS 411,0,10182,Cryptography,5:40 pm - 7:30 pm,R,Sabancı Business School G071,Erkay   Savaş
Fall,CS 412,0,10188,Machine Learning,6:40 pm - 7:30 pm,M,Fac. of Engin. and Nat. Sci. G077,Ayşe Berrin  Yanıkoğlu
Fall,CS 412,0,10188,Machine Learning,4:40 pm - 6:30 pm,W,Fac. of Engin. and Nat. Sci. G077,Ayşe Berrin  Yanıkoğlu
Fall,CS 412R,0,10189,Machine Learning- Recitation,8:40 am - 9:30 am,T,Fac.of Arts and Social Sci. G062,Ayşe Berrin  Yanıkoğlu
Fall,CS 415,0,12937,Introduction to deep learning,11:40 am - 12:30 pm,M,Fac.of Arts and Social Sci. G062,Erchan   Aptoula
Fall,CS 415,0,12937,Introduction to deep learning,9:40 am - 11:30 am,T,Fac.of Arts and Social Sci. G062,Erchan   Aptoula
Fall,CS 415L,0,12938,Introduction to deep learning lab.,4:40 pm - 6:30 pm,T,Fac.of Arts and Social Sci. G022,Erchan   Aptoula
Fall,CS 419,0,12157,Digital Image and Video Analysis,8:40 am - 9:30 am,W,Fac. of Engin. and Nat. Sci. L045,Erchan   Aptoula
Fall,CS 419,0,12157,Digital Image and Video Analysis,8:40 am - 10:30 am,R,Fac.of Arts and Social Sci. G062,Erchan   Aptoula
Fall,CS 419L,0,12939,Digital Image & Video Analysis Lab.,2:40 pm - 4:30 pm,M,Fac.of Arts and Social Sci. 1076,Erchan   Aptoula
Fall,CS 435,0,13123,Quantum Programming I,12:40 pm - 3:30 pm,F,Fac.of Arts and Social Sci. G052,Özlem Salehi   Köken
Fall,CS 437,0,12027,Cybersecurity Practices and Applications,2:40 pm - 3:30 pm,T,University Center G030,Orçun   Çetin
Fall,CS 437,0,12027,Cybersecurity Practices and Applications,3:40 pm - 5:30 pm,R,Fac.of Arts and Social Sci. 1010,Orçun   Çetin
Fall,CS 445,0,12455,Natural Language Processing,9:40 am - 11:30 am,M,Fac.of Arts and Social Sci. G062,Dilara   Keküllüoğlu
Fall,CS 445,0,12455,Natural Language Processing,8:40 am - 9:30 am,F,Fac.of Arts and Social Sci. G062,Dilara   Keküllüoğlu
Fall,CS 449,0,10194,Human Computer Interaction,12:40 pm - 2:30 pm,T,Fac. of Engin. and Nat. Sci. L045,Polat   Göktaş
Fall,CS 449,0,10194,Human Computer Interaction,2:40 pm - 3:30 pm,R,Fac. of Engin. and Nat. Sci. L045,Polat   Göktaş
Fall,CS 48007,0,10202,Special Topics in CS: Internet of Things Sensing System,9:40 am - 11:30 am,W,,Utku Günay  Acer
Fall,CS 48007,0,10202,Special Topics in CS: Internet of Things Sensing System,10:40 am - 11:30 am,F,,Utku Günay  Acer
Fall,CS 48011,0,13126,Special Topics in CS: Evolution and Biology for Artificial Intelligence,1:40 pm - 2:30 pm,M,Fac.of Arts and Social Sci. G018,Zeki Doruk   Erden
Fall,CS 48011,0,13126,Special Topics in CS: Evolution and Biology for Artificial Intelligence,9:40 am - 11:30 am,W,Fac. of Engin. and Nat. Sci. G015,Zeki Doruk   Erden
Fall,CS 507,0,10184,Cryptography,6:40 pm - 7:30 pm,W,Sabancı Business School G071,Erkay   Savaş
Fall,CS 507,0,10184,Cryptography,5:40 pm - 7:30 pm,R,Sabancı Business School G071,Erkay   Savaş
Fall,CS 512,0,10213,Machine Learning,2:40 pm - 3:30 pm,W,Fac. of Engin. and Nat. Sci. L063,Öznur   Taştan Okan
Fall,CS 512,0,10213,Machine Learning,10:40 am - 12:30 pm,R,Sabancı Business School L018,Öznur   Taştan Okan
Fall,CS 531,0,12456,Parallel Processing and Algorithms,2:40 pm - 4:30 pm,W,Fac.of Arts and Social Sci. 1010,Kamer   Kaya
Fall,CS 531,0,12456,Parallel Processing and Algorithms,9:40 am - 10:30 am,F,Fac.of Arts and Social Sci. 1010,Kamer   Kaya
Fall,CS 543,0,11943,Computer Graphics and Visualization,11:40 am - 1:30 pm,M,Fac. of Engin. and Nat. Sci. G025,Selim Saffet  Balcısoy
Fall,CS 543,0,11943,Computer Graphics and Visualization,12:40 pm - 1:30 pm,W,Fac. of Engin. and Nat. Sci. L058,Selim Saffet  Balcısoy
Fall,CS 549,0,10199,Human Computer Interaction,12:40 pm - 2:30 pm,T,Fac. of Engin. and Nat. Sci. L045,Polat   Göktaş
Fall,CS 549,0,10199,Human Computer Interaction,2:40 pm - 3:30 pm,R,Fac. of Engin. and Nat. Sci. L045,Polat   Göktaş
Fall,CS 551,0,11342,Graduate Seminar I,,,,Dilara   Keküllüoğlu
Fall,CS 552,0,11343,Graduate Seminar II,,,,Dilara   Keküllüoğlu
Fall,CS 58007,0,12577,Special Topics in CS: Internet of Things Sensing System,9:40 am - 11:30 am,W,,Utku Günay  Acer
Fall,CS 58007,0,12577,Special Topics in CS: Internet of Things Sensing System,10:40 am - 11:30 am,F,,Utku Günay  Acer
Fall,CS 58010,0,13072,Special Topics in CS: Scalable Learning Systems,11:40 am - 12:30 pm,W,,Kubilay   Atasu
Fall,CS 58010,0,13072,Special Topics in CS: Scalable Learning Systems,11:40 am - 1:30 pm,F,,Kubilay   Atasu
Fall,CS 58011,0,13127,Special Topics in CS: Evolution and Biology for Artificial Intelligence,1:40 pm - 2:30 pm,M,Fac.of Arts and Social Sci. G018,Zeki Doruk   Erden
Fall,CS 58011,0,13127,Special Topics in CS: Evolution and Biology for Artificial Intelligence,9:40 am - 11:30 am,W,Fac. of Engin. and Nat. Sci. G015,Zeki Doruk   Erden
Fall,CS 590,01,11506,Master Thesis,,,,Albert   Levi
Fall,CS 590,02,11507,Master Thesis,,,,Ayşe Berrin  Yanıkoğlu
Fall,CS 590,05,12784,Master Thesis,,,,Hüsnü   Yenigün
Fall,CS 590,06,11511,Master Thesis,,,,Öznur   Taştan Okan
Fall,CS 590,07,12423,Master Thesis,,,,Mohaned   Chariti
Fall,CS 590,08,11513,Master Thesis,,,,Selim Saffet  Balcısoy
Fall,CS 590,09,12785,Master Thesis,,,,Esra   Erdem
Fall,CS 590,10,11515,Master Thesis,,,,Kamer   Kaya
Fall,CS 590,11,13206,Master Thesis,,,,Özcan   Öztürk
Fall,CS 590,12,13207,Master Thesis,,,,Altuğ   Tanaltay
Fall,CS 590,13,12242,Master Thesis,,,,Onur   Varol
Fall,CS 590,14,13208,Master Thesis,,,,Süha Orhun  Mutluergil
Fall,CS 590,15,13209,Master Thesis,,,,Dilara   Keküllüoğlu
Fall,CS 590,16,12419,Master Thesis,,,,Orçun   Çetin
Fall,CS 590,17,11812,Master Thesis,,,,Erchan   Aptoula
Fall,CS 591,01,13406,Directed Research,,,,Öznur   Taştan Okan
Fall,CS 591,02,13407,Directed Research,,,,Onur   Varol
Fall,CS 591,03,13408,Directed Research,,,,Esra   Erdem
Fall,CS 591,04,13409,Directed Research,,,,Erchan   Aptoula
Fall,CS 591,05,13410,Directed Research,,,,Dilara   Keküllüoğlu
Fall,CS 591,06,13411,Directed Research,,,,Süha Orhun  Mutluergil
Fall,CS 591,07,13434,Directed Research,,,,Cemal   Yılmaz
Fall,CS 790,01,12878,Ph.D.Dissertation,,,,Cemal   Yılmaz
Fall,CS 790,02,12879,Ph.D.Dissertation,,,,Erkay   Savaş
Fall,CS 790,03,12880,Ph.D.Dissertation,,,,Esra   Erdem
Fall,CS 790,06,12883,Ph.D.Dissertation,,,,Yücel   Saygın
Fall,CS 791,01,13412,Directed Research I,,,,Onur   Varol
Fall,CS 791,02,13413,Directed Research I,,,,Esra   Erdem
Fall,CS 791,03,13433,Directed Research I,,,,Selim Saffet  Balcısoy
Fall,CS 791,04,13448,Directed Research I,,,,Erkay   Savaş
Fall,CONF 300,0,11933,Conflict Analysis and Resolution,9:40 am - 11:30 am,T,Fac.of Arts and Social Sci. 1081,Çiğdem   Bağcı
Fall,CONF 300,0,11933,Conflict Analysis and Resolution,10:40 am - 11:30 am,W,Fac.of Arts and Social Sci. G043,Çiğdem   Bağcı
Fall,CONF 400,0,11934,International Conflict and Peace,4:40 pm - 7:30 pm,M,Fac.of Arts and Social Sci. 1080,Ayşe Betül   Çelik
Fall,CONF 500,0,11935,International Conflict and Peace,4:40 pm - 7:30 pm,M,Fac.of Arts and Social Sci. 1080,Ayşe Betül   Çelik
Fall,CULT 368,0,12940,Globalization and Health Inequalities,9:40 am - 11:30 am,W,Fac.of Arts and Social Sci. G025,Ayşecan   Terzioğlu
Fall,CULT 368,0,12940,Globalization and Health Inequalities,12:40 pm - 1:30 pm,R,Fac.of Arts and Social Sci. 1096,Ayşecan   Terzioğlu
Fall,CULT 500,0,10259,Core Issues in Cultural Studies,9:40 am - 12:30 pm,R,Fac.of Arts and Social Sci. 1079,Sibel   Irzık
Fall,CULT 503,0,11945,Cultural Analysis Workshop,11:40 am - 2:30 pm,T,Fac.of Arts and Social Sci. 2080,Cenk   Özbay
Fall,CULT 568,0,12941,Globalization and Health Inequalities,9:40 am - 11:30 am,W,Fac.of Arts and Social Sci. G025,Ayşecan   Terzioğlu
Fall,CULT 568,0,12941,Globalization and Health Inequalities,12:40 pm - 1:30 pm,R,Fac.of Arts and Social Sci. 1096,Ayşecan   Terzioğlu
Fall,CULT 590,0,10261,Pro-thesis Seminar,,,,Cenk   Özbay
Fall,CULT 599,A,10264,Master's Thesis,,,,Cenk   Özbay
Fall,CULT 599,B,10265,Master's Thesis,,,,Sibel   Irzık
Fall,CULT 599,C,10266,Master's Thesis,,,,Ateş Ali   Altınordu
Fall,CULT 599,D,12902,Master's Thesis,,,,Aslı   İkizoğlu Erensü
Fall,CULT 599,E,13319,Master's Thesis,,,,Kristen Sarah   Biehl Öztuzcu
Fall,DA 501,0,13307,Introduction to Data Analytics,7:00 pm - 10:00 pm,W,Altunizade Campus G08-G09,İnanç   Arın
Fall,DA 501,0,13307,Introduction to Data Analytics,1:00 pm - 4:00 pm,S,Altunizade Campus G08-G09,İnanç   Arın
Fall,DA 503,0,13309,Applied Statistics,7:00 pm - 10:00 pm,M,Altunizade Campus G08,Hasan Sait  Ölmez
Fall,DA 503,0,13309,Applied Statistics,1:00 pm - 4:00 pm,S,Altunizade Campus G08,Hasan Sait  Ölmez
Fall,DA 505,0,13308,Introduction to Data Modeling and Processing,7:00 pm - 10:00 pm,M,Altunizade Campus G08-G09,"Yücel   Saygın, Mehmet Cem  Aytekin"
Fall,DA 505,0,13308,Introduction to Data Modeling and Processing,9:00 am - 12:00 pm,S,Altunizade Campus G08-G09,"Yücel   Saygın, Mehmet Cem  Aytekin"
Fall,DA 507,0,13310,Modeling and Optimization,7:00 pm - 10:00 pm,W,Altunizade Campus G08,İhsan   Sadati
Fall,DA 507,0,13310,Modeling and Optimization,9:00 am - 12:00 pm,S,Altunizade Campus G08,İhsan   Sadati
Fall,DA 592,0,13311,Term Project,,,,Hasan Sait  Ölmez
Fall,DSA 201,0,12641,Advanced Programming for Data Science,3:40 pm - 4:30 pm,T,Fac. of Engin. and Nat. Sci. G077,İnanç   Arın
Fall,DSA 201,0,12641,Advanced Programming for Data Science,12:40 pm - 2:30 pm,W,Sabancı Business School G071,İnanç   Arın
Fall,DSA 201R,A1,12643,Advanced Programming for Data Science -Recitation,3:40 pm - 5:30 pm,R,Sabancı Business School G060,İnanç   Arın
Fall,DSA 201R,A2,13034,Advanced Programming for Data Science -Recitation,3:40 pm - 5:30 pm,R,Fac. of Engin. and Nat. Sci. L027,İnanç   Arın
Fall,DSA 201R,B,12647,Advanced Programming for Data Science -Recitation,4:40 pm - 6:30 pm,F,Sabancı Business School G060,İnanç   Arın
Fall,DSA 201R,C1,13035,Advanced Programming for Data Science -Recitation,12:40 pm - 2:30 pm,F,Fac.of Arts and Social Sci. G049,İnanç   Arın
Fall,DSA 201R,C2,13036,Advanced Programming for Data Science -Recitation,12:40 pm - 2:30 pm,F,Fac.of Arts and Social Sci. G022,İnanç   Arın
Fall,DSA 210,A,12655,Introduction to Data Science,3:40 pm - 4:30 pm,T,Fac.of Arts and Social Sci. G062,Onur   Varol
Fall,DSA 210,A,12655,Introduction to Data Science,12:40 pm - 2:30 pm,F,Fac.of Arts and Social Sci. G062,Onur   Varol
Fall,DSA 210,B,12656,Introduction to Data Science,2:40 pm - 3:30 pm,R,Fac.of Arts and Social Sci. G062,Özgür   Asar
Fall,DSA 210,B,12656,Introduction to Data Science,9:40 am - 11:30 am,F,Fac.of Arts and Social Sci. G062,Özgür   Asar
Fall,DSA 210R,A,12657,Introduction to Data Science Recitation,5:40 pm - 6:30 pm,W,Fac. of Engin. and Nat. Sci. G035,Onur   Varol
Fall,DSA 210R,B,12658,Introduction to Data Science Recitation,11:40 am - 12:30 pm,T,Fac. of Engin. and Nat. Sci. G035,Onur   Varol
Fall,DSA 210R,C,12659,Introduction to Data Science Recitation,1:40 pm - 2:30 pm,T,Fac. of Engin. and Nat. Sci. G035,Özgür   Asar
Fall,DSA 210R,D,12660,Introduction to Data Science Recitation,5:40 pm - 6:30 pm,T,Fac. of Engin. and Nat. Sci. G035,Özgür   Asar
Fall,DS 551,0,11344,Graduate Seminar I,,,,Dilara   Keküllüoğlu
Fall,DS 552,0,13203,Graduate Seminar II,,,,Dilara   Keküllüoğlu
Fall,DS 590,01,13445,Master Thesis,,,,Yücel   Saygın
Fall,DS 590,02,12787,Master Thesis,,,,Dilara   Keküllüoğlu
Fall,DS 590,03,11541,Master Thesis,,,,Kemal   Kılıç
Fall,DS 590,04,11542,Master Thesis,,,,Öznur   Taştan Okan
Fall,DS 590,05,12253,Master Thesis,,,,Ezgi   Karabulut Türkseven
Fall,DS 590,06,11545,Master Thesis,,,,Onur   Varol
Fall,DS 590,07,13214,Master Thesis,,,,Duygu   Taş Küten
Fall,DS 590,08,12254,Master Thesis,,,,Selim Saffet  Balcısoy
Fall,DS 590,09,12788,Master Thesis,,,,Erchan   Aptoula
Fall,DS 590,10,13451,Master Thesis,,,,Ogün   Adebali
Fall,DS 590,11,13216,Master Thesis,,,,Sinan   Yıldırım
Fall,DS 591,01,13414,Directed Research,,,,Onur   Varol
Fall,DS 591,02,13415,Directed Research,,,,Ogün   Adebali
Fall,DS 591,03,13429,Directed Research,,,,Erchan   Aptoula
Fall,ECON 201,A,10229,Games and Strategies,1:40 pm - 3:30 pm,M,Fac.of Arts and Social Sci. 1001,Eren   İnci
Fall,ECON 201,A,10229,Games and Strategies,2:40 pm - 3:30 pm,W,Fac.of Arts and Social Sci. 1001,Eren   İnci
Fall,ECON 201,B,10230,Games and Strategies,11:40 am - 1:30 pm,M,Fac.of Arts and Social Sci. 1001,Emine   Deniz
Fall,ECON 201,B,10230,Games and Strategies,4:40 pm - 5:30 pm,W,Fac.of Arts and Social Sci. 1011,Emine   Deniz
Fall,ECON 201,C,12029,Games and Strategies,12:40 pm - 2:30 pm,T,Fac.of Arts and Social Sci. 1011,Emine   Deniz
Fall,ECON 201,C,12029,Games and Strategies,12:40 pm - 1:30 pm,R,Fac.of Arts and Social Sci. 1011,Emine   Deniz
Fall,ECON 201R,A,10232,Games and Strategies - Recitation,4:40 pm - 5:30 pm,F,Fac.of Arts and Social Sci. G006,Eren   İnci
Fall,ECON 201R,B,10233,Games and Strategies - Recitation,11:40 am - 12:30 pm,F,Fac.of Arts and Social Sci. G048,Emine   Deniz
Fall,ECON 201R,C,12030,Games and Strategies - Recitation,2:40 pm - 3:30 pm,F,Fac.of Arts and Social Sci. 1099,Emine   Deniz
Fall,ECON 202,A,10235,Macroeconomics,1:40 pm - 2:30 pm,M,Fac.of Arts and Social Sci. G052,Riccardo   Franceschin
Fall,ECON 202,A,10235,Macroeconomics,2:40 pm - 4:30 pm,W,Fac.of Arts and Social Sci. 1079,Riccardo   Franceschin
Fall,ECON 202,B,10237,Macroeconomics,10:40 am - 12:30 pm,T,Fac.of Arts and Social Sci. G006,İnci   Gümüş
Fall,ECON 202,B,10237,Macroeconomics,12:40 pm - 1:30 pm,R,Fac.of Arts and Social Sci. G006,İnci   Gümüş
Fall,ECON 202,C,10238,Macroeconomics,4:40 pm - 5:30 pm,T,Fac.of Arts and Social Sci. 1089,Alpay   Filiztekin
Fall,ECON 202,C,10238,Macroeconomics,2:40 pm - 4:30 pm,R,Fac.of Arts and Social Sci. 1096,Alpay   Filiztekin
Fall,ECON 202R,A,10240,Macroeconomics - Recitation,4:40 pm - 5:30 pm,F,Fac.of Arts and Social Sci. G052,Riccardo   Franceschin
Fall,ECON 202R,B,10242,Macroeconomics - Recitation,11:40 am - 12:30 pm,F,Fac.of Arts and Social Sci. 1096,İnci   Gümüş
Fall,ECON 202R,C,10243,Macroeconomics - Recitation,2:40 pm - 3:30 pm,F,Fac.of Arts and Social Sci. 1098,Alpay   Filiztekin
Fall,ECON 204,A,10245,Microeconomics,1:40 pm - 2:30 pm,M,Fac.of Arts and Social Sci. 1103,Mehmet   Baç
Fall,ECON 204,A,10245,Microeconomics,2:40 pm - 4:30 pm,W,Fac.of Arts and Social Sci. 1101,Mehmet   Baç
Fall,ECON 204,B,10246,Microeconomics,11:40 am - 1:30 pm,M,Fac.of Arts and Social Sci. 1103,Ivan Lopez  Cruz
Fall,ECON 204,B,10246,Microeconomics,2:40 pm - 3:30 pm,T,Fac.of Arts and Social Sci. G025,Ivan Lopez  Cruz
Fall,ECON 204R,A,10251,Microeconomics - Recitation,4:40 pm - 5:30 pm,F,Fac. of Engin. and Nat. Sci. L047,Mehmet   Baç
Fall,ECON 204R,B,10252,Microeconomics - Recitation,11:40 am - 12:30 pm,F,Fac.of Arts and Social Sci. 1097,Ivan Lopez  Cruz
Fall,ECON 300,0,13392,Project and Internship,,,,Erdal   Aydın
Fall,ECON 301,0,10256,Econometrics,9:40 am - 11:30 am,W,Fac.of Arts and Social Sci. G052,Cavit   Baran
Fall,ECON 301,0,10256,Econometrics,11:40 am - 12:30 pm,F,Fac.of Arts and Social Sci. G052,Cavit   Baran
Fall,ECON 301R,0,10258,Econometrics - Recitation,2:40 pm - 3:30 pm,F,Fac.of Arts and Social Sci. 1089,Cavit   Baran
Fall,ECON 330,0,12460,Industrial Organization,1:40 pm - 2:30 pm,T,Fac.of Arts and Social Sci. G050,Alexander   Rodivilov
Fall,ECON 330,0,12460,Industrial Organization,2:40 pm - 4:30 pm,R,Fac.of Arts and Social Sci. G025,Alexander   Rodivilov
Fall,ECON 330R,0,12462,Industrial Organization - Recitation,3:40 pm - 4:30 pm,F,Fac.of Arts and Social Sci. G052,Alexander   Rodivilov
Fall,ECON 350,0,12943,Financial Institutions and Markets,8:40 am - 10:30 am,M,Fac.of Arts and Social Sci. 1098,Emrehan   Aktuğ
Fall,ECON 350,0,12943,Financial Institutions and Markets,11:40 am - 12:30 pm,T,Fac.of Arts and Social Sci. 1089,Emrehan   Aktuğ
Fall,ECON 401,0,11960,Applied Econometrics,10:40 am - 11:30 am,M,Fac.of Arts and Social Sci. 1098,Abdurrahman Bekir  Aydemir
Fall,ECON 401,0,11960,Applied Econometrics,12:40 pm - 2:30 pm,T,Fac.of Arts and Social Sci. 1097,Abdurrahman Bekir  Aydemir
Fall,ECON 405,0,10295,Law and Economics,4:40 pm - 6:30 pm,M,Fac.of Arts and Social Sci. 1103,Mehmet   Baç
Fall,ECON 405,0,10295,Law and Economics,5:40 pm - 6:30 pm,W,Fac.of Arts and Social Sci. 1101,Mehmet   Baç
Fall,ECON 420,0,10296,Growth and Development,2:40 pm - 3:30 pm,W,Fac.of Arts and Social Sci. G048,Cavit   Baran
Fall,ECON 420,0,10296,Growth and Development,9:40 am - 11:30 am,F,Fac.of Arts and Social Sci. 1096,Cavit   Baran
Fall,ECON 430,0,10297,Labor Economics,11:40 am - 1:30 pm,M,Fac.of Arts and Social Sci. 1098,Abdurrahman Bekir  Aydemir
Fall,ECON 430,0,10297,Labor Economics,10:40 am - 11:30 am,T,Fac.of Arts and Social Sci. 1096,Abdurrahman Bekir  Aydemir
Fall,ECON 494,0,12949,Spatial Data Science,2:40 pm - 4:30 pm,M,Fac.of Arts and Social Sci. G052,Ivan Lopez  Cruz
Fall,ECON 494,0,12949,Spatial Data Science,8:40 am - 9:30 am,T,Fac.of Arts and Social Sci. G052,Ivan Lopez  Cruz
Fall,ECON 501,0,10302,Microeconomics I,4:40 pm - 7:30 pm,W,Fac.of Arts and Social Sci. 1099,Mehmet   Barlo
Fall,ECON 501R,0,10304,Microeconomics I - Recitation,5:40 pm - 6:30 pm,R,Fac.of Arts and Social Sci. 2031,Mehmet   Barlo
Fall,ECON 503,0,10307,Macroeconomics I,8:40 am - 11:30 am,T,Fac.of Arts and Social Sci. 1097,Emrehan   Aktuğ
Fall,ECON 503R,0,10308,Macroeconomics I - Recitation,6:40 pm - 7:30 pm,R,Fac.of Arts and Social Sci. 1097,Emrehan   Aktuğ
Fall,ECON 505,0,10309,Quantitative Methods,2:40 pm - 5:30 pm,M,Fac.of Arts and Social Sci. 1096,Erdal   Aydın
Fall,ECON 505R,0,10310,Quantitative Methods - Recitation,1:40 pm - 2:30 pm,W,Fac.of Arts and Social Sci. 1001,Erdal   Aydın
Fall,ECON 591,0,10311,Seminar I,,,,Mehmet   Barlo
Fall,ECON 603,0,12463,Advanced Macroeconomics,1:40 pm - 4:30 pm,R,Fac.of Arts and Social Sci. 1079,İnci   Gümüş
Fall,ECON 604,0,11961,Applied Econometrics,10:40 am - 11:30 am,M,Fac.of Arts and Social Sci. 1098,Abdurrahman Bekir  Aydemir
Fall,ECON 604,0,11961,Applied Econometrics,12:40 pm - 2:30 pm,T,Fac.of Arts and Social Sci. 1097,Abdurrahman Bekir  Aydemir
Fall,ECON 635,0,12952,Discrete Choice Methods,4:40 pm - 7:30 pm,T,Fac.of Arts and Social Sci. 1001,Eren   İnci
